Source Type,Risk Type,Risk Greek,Underlying,Tenor Swap,Tenor Option,Tenor Swap Order,Tenor Option Order,Market Date,Open,Current,Move,Market Status,Market Data Status
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 3M,2,0,2026-08-12,0.076469,0.078709,0.00224,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,2,1,2026-08-12,0.170786,0.167126,-0.00366,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,2,2,2026-08-12,0.137129,0.141389,0.00426,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,2,3,2026-08-12,0.343715,0.353075,0.00936,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 3M,3,0,2026-08-12,0.196148,0.184888,-0.01126,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,3,1,2026-08-12,0.232889,0.234109,0.00122,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,3,2,2026-08-12,0.177632,0.189332,0.0117,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,3,3,2026-08-12,0.214724,0.205204,-0.00952,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 3M,4,0,2026-08-12,0.217247,0.216467,-0.00078,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,1,2026-08-12,0.216458,0.208198,-0.00826,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,2,2026-08-12,0.065888,0.069308,0.00342,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - EUR/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,3,2026-08-12,0.228725,0.217625,-0.0111,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 3M,0,0,2026-08-12,0.233411,0.230211,-0.0032,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 6M,0,1,2026-08-12,0.088226,0.084466,-0.00376,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 1Y,0,2,2026-08-12,0.323714,0.332954,0.00924,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 2Y,0,3,2026-08-12,0.238643,0.250803,0.01216,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 3M,1,0,2026-08-12,0.182645,0.174525,-0.00812,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 6M,1,1,2026-08-12,0.250994,0.253354,0.00236,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 1Y,1,2,2026-08-12,0.140978,0.150338,0.00936,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 2Y,1,3,2026-08-12,0.203501,0.198441,-0.00506,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 3M,2,0,2026-08-12,0.119597,0.111957,-0.00764,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,2,1,2026-08-12,0.20825,0.19953,-0.00872,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,2,2,2026-08-12,0.326549,0.337409,0.01086,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,2,3,2026-08-12,0.111764,0.121544,0.00978,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 3M,3,0,2026-08-12,0.214652,0.209472,-0.00518,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,3,1,2026-08-12,0.290723,0.296203,0.00548,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,3,2,2026-08-12,0.321464,0.314444,-0.00702,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,3,3,2026-08-12,0.098318,0.090058,-0.00826,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 3M,4,0,2026-08-12,0.228602,0.224082,-0.00452,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,1,2026-08-12,0.287474,0.297274,0.0098,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,2,2026-08-12,0.170006,0.181786,0.01178,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - GBP/USD XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,3,2026-08-12,0.203429,0.202649,-0.00078,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 3M,0,0,2026-08-12,0.157616,0.163036,0.00542,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 6M,0,1,2026-08-12,0.222725,0.228185,0.00546,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 1Y,0,2,2026-08-12,0.179945,0.171925,-0.00802,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 1Y,FAKE_REPLACE_ME - 2Y,0,3,2026-08-12,0.343775,0.355475,0.0117,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 3M,1,0,2026-08-12,0.334997,0.342817,0.00782,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 6M,1,1,2026-08-12,0.094526,0.095686,0.00116,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 1Y,1,2,2026-08-12,0.285926,0.287746,0.00182,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 3Y,FAKE_REPLACE_ME - 2Y,1,3,2026-08-12,0.24089,0.25263,0.01174,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 3M,2,0,2026-08-12,0.283454,0.276374,-0.00708,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,2,1,2026-08-12,0.108848,0.103188,-0.00566,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,2,2,2026-08-12,0.167069,0.161249,-0.00582,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,2,3,2026-08-12,0.231278,0.239698,0.00842,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 3M,3,0,2026-08-12,0.142748,0.134068,-0.00868,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,3,1,2026-08-12,0.279293,0.291493,0.0122,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,3,2,2026-08-12,0.065228,0.067548,0.00232,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,3,3,2026-08-12,0.094805,0.103505,0.0087,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 3M,4,0,2026-08-12,0.170372,0.163152,-0.00722,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,1,2026-08-12,0.121658,0.127418,0.00576,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,2,2026-08-12,0.061511,0.054211,-0.0073,OFFICIAL,Available
ir/xccyvega,IR,XCCYVega,FAKE_REPLACE_ME - USD/JPY XCCY Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,3,2026-08-12,0.281222,0.291122,0.0099,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - US CPI,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.075887,0.074937,-0.00095,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - US CPI,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.012275,0.011985,-0.00029,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - US CPI,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.035931,0.034391,-0.00154,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - US CPI,FAKE_REPLACE_ME - 20Y,N/A,3,,2026-08-12,0.034994,0.035624,0.00063,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - US CPI,FAKE_REPLACE_ME - 30Y,N/A,4,,2026-08-12,0.066289,0.065358,-0.000931,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - EU HICP,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.035327,0.034277,-0.00105,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - EU HICP,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.067397,0.067657,0.00026,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - EU HICP,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.024862,0.024902,0.00004,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - EU HICP,FAKE_REPLACE_ME - 20Y,N/A,3,,2026-08-12,0.060212,0.061102,0.00089,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - EU HICP,FAKE_REPLACE_ME - 30Y,N/A,4,,2026-08-12,0.028404,0.028064,-0.00034,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - UK RPI,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.079208,0.079878,0.00067,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - UK RPI,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.034109,0.033719,-0.00039,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - UK RPI,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.033819,0.034269,0.00045,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - UK RPI,FAKE_REPLACE_ME - 20Y,N/A,3,,2026-08-12,0.011287,0.010587,-0.0007,OFFICIAL,Available
ir/inflation,IR,Inflation,FAKE_REPLACE_ME - UK RPI,FAKE_REPLACE_ME - 30Y,N/A,4,,2026-08-12,0.009769,0.010699,0.00093,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 6M,0,0,2026-08-12,0.23804,0.24396,0.00592,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 1Y,0,1,2026-08-12,0.258905,0.250065,-0.00884,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 2Y,0,2,2026-08-12,0.149204,0.157064,0.00786,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,1,0,2026-08-12,0.176171,0.173331,-0.00284,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,1,1,2026-08-12,0.239411,0.240151,0.00074,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,1,2,2026-08-12,0.161834,0.167094,0.00526,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,2,0,2026-08-12,0.33554,0.33228,-0.00326,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,2,1,2026-08-12,0.174218,0.184918,0.0107,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,2,2,2026-08-12,0.052685,0.042585,-0.0101,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 6M,3,0,2026-08-12,0.342215,0.331995,-0.01022,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 1Y,3,1,2026-08-12,0.084707,0.089567,0.00486,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 2Y,3,2,2026-08-12,0.074309,0.066529,-0.00778,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,0,2026-08-12,0.331214,0.323094,-0.00812,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,1,2026-08-12,0.24734,0.2508,0.00346,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - US CPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,2,2026-08-12,0.166292,0.176612,0.01032,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 6M,0,0,2026-08-12,0.334226,0.335606,0.00138,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 1Y,0,1,2026-08-12,0.101528,0.091468,-0.01006,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 2Y,0,2,2026-08-12,0.323924,0.329304,0.00538,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,1,0,2026-08-12,0.322148,0.317528,-0.00462,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,1,1,2026-08-12,0.130967,0.129727,-0.00124,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,1,2,2026-08-12,0.292286,0.300966,0.00868,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,2,0,2026-08-12,0.10214,0.09406,-0.00808,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,2,1,2026-08-12,0.163181,0.161081,-0.0021,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,2,2,2026-08-12,0.252269,0.257529,0.00526,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 6M,3,0,2026-08-12,0.270476,0.257736,-0.01274,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 1Y,3,1,2026-08-12,0.061778,0.061098,-0.00068,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 2Y,3,2,2026-08-12,0.168317,0.172757,0.00444,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,0,2026-08-12,0.286043,0.292203,0.00616,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,1,2026-08-12,0.168911,0.156731,-0.01218,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - EU HICP Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,2,2026-08-12,0.113669,0.103869,-0.0098,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 6M,0,0,2026-08-12,0.301571,0.310851,0.00928,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 1Y,0,1,2026-08-12,0.089678,0.099338,0.00966,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 2Y,FAKE_REPLACE_ME - 2Y,0,2,2026-08-12,0.100061,0.110501,0.01044,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 6M,1,0,2026-08-12,0.193301,0.189161,-0.00414,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 1Y,1,1,2026-08-12,0.228782,0.240502,0.01172,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 5Y,FAKE_REPLACE_ME - 2Y,1,2,2026-08-12,0.289958,0.300938,0.01098,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 6M,2,0,2026-08-12,0.34382,0.35372,0.0099,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 1Y,2,1,2026-08-12,0.349001,0.346741,-0.00226,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 10Y,FAKE_REPLACE_ME - 2Y,2,2,2026-08-12,0.091364,0.100284,0.00892,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 6M,3,0,2026-08-12,0.283376,0.270576,-0.0128,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 1Y,3,1,2026-08-12,0.237068,0.230488,-0.00658,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 20Y,FAKE_REPLACE_ME - 2Y,3,2,2026-08-12,0.105035,0.099855,-0.00518,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 6M,4,0,2026-08-12,0.345068,0.336928,-0.00814,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 1Y,4,1,2026-08-12,0.20279,0.19003,-0.01276,OFFICIAL,Available
ir/inflationvega,IR,InflationVega,FAKE_REPLACE_ME - UK RPI Vol,FAKE_REPLACE_ME - 30Y,FAKE_REPLACE_ME - 2Y,4,2,2026-08-12,0.304424,0.291904,-0.01252,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - USD 3M/6M,FAKE_REPLACE_ME - 3M,N/A,0,,2026-08-12,0.036898,0.037178,0.00028,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - USD 3M/6M,FAKE_REPLACE_ME - 6M,N/A,1,,2026-08-12,0.046378,0.044968,-0.00141,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - USD 3M/6M,FAKE_REPLACE_ME - 1Y,N/A,2,,2026-08-12,0.023474,0.023964,0.00049,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - USD 3M/6M,FAKE_REPLACE_ME - 2Y,N/A,3,,2026-08-12,0.00885,0.00833,-0.00052,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - USD 3M/6M,FAKE_REPLACE_ME - 5Y,N/A,4,,2026-08-12,0.040055,0.039875,-0.00018,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 3M,N/A,0,,2026-08-12,0.044811,0.043641,-0.00117,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 6M,N/A,1,,2026-08-12,0.019199,0.018179,-0.00102,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 1Y,N/A,2,,2026-08-12,0.073533,0.072893,-0.00064,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 2Y,N/A,3,,2026-08-12,0.029087,0.028897,-0.00019,OFFICIAL,Available
